season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,instant,dteday,hr,season_label
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.7,0.1,690.0,4023,4713,1970-01-01 00:00:00.000000255,2011-01-11,1970-01-01 00:00:00.000000023,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.7,0.6,0.7,0.1,701.0,4062,4763,1970-01-01 00:00:00.000000256,2011-01-12,1970-01-01 00:00:00.000000000,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.7,0.6,0.7,0.2,647.0,4138,4785,1970-01-01 00:00:00.000000257,2011-01-12,1970-01-01 00:00:00.000000001,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.7,0.3,428.0,3231,3659,1970-01-01 00:00:00.000000258,2011-01-12,1970-01-01 00:00:00.000000002,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.6,0.2,742.0,4018,4760,1970-01-01 00:00:00.000000259,2011-01-12,1970-01-01 00:00:00.000000005,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.7,0.2,1434.0,3077,4511,1970-01-01 00:00:00.000000260,2011-01-12,1970-01-01 00:00:00.000000006,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.7,0.2,1353.0,2921,4274,1970-01-01 00:00:00.000000261,2011-01-12,1970-01-01 00:00:00.000000007,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.7,0.2,691.0,3848,4539,1970-01-01 00:00:00.000000262,2011-01-12,1970-01-01 00:00:00.000000008,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.6,0.5,0.9,0.1,438.0,3203,3641,1970-01-01 00:00:00.000000263,2011-01-12,1970-01-01 00:00:00.000000009,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.9,0.1,539.0,3813,4352,1970-01-01 00:00:00.000000264,2011-01-12,1970-01-01 00:00:00.000000010,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.9,0.1,555.0,4240,4795,1970-01-01 00:00:00.000000265,2011-01-12,1970-01-01 00:00:00.000000011,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.6,0.5,0.9999999999999999,0.1,258.0,2137,2395,1970-01-01 00:00:00.000000266,2011-01-12,1970-01-01 00:00:00.000000012,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.9,0.1,1776.0,3647,5423,1970-01-01 00:00:00.000000267,2011-01-12,1970-01-01 00:00:00.000000013,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.8,0.1,1544.0,3466,5010,1970-01-01 00:00:00.000000268,2011-01-12,1970-01-01 00:00:00.000000014,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.8,0.1,684.0,3946,4630,1970-01-01 00:00:00.000000269,2011-01-12,1970-01-01 00:00:00.000000015,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.9,0.1,477.0,3643,4120,1970-01-01 00:00:00.000000270,2011-01-12,1970-01-01 00:00:00.000000016,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.8,0.1,480.0,3427,3907,1970-01-01 00:00:00.000000271,2011-01-12,1970-01-01 00:00:00.000000017,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.7,0.2,653.0,4186,4839,1970-01-01 00:00:00.000000272,2011-01-12,1970-01-01 00:00:00.000000018,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.6,0.5,0.6,0.2,830.0,4372,5202,1970-01-01 00:00:00.000000273,2011-01-12,1970-01-01 00:00:00.000000019,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.4,0.4,0.8,0.3,480.0,1949,2429,1970-01-01 00:00:00.000000274,2011-01-12,1970-01-01 00:00:00.000000020,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.4,0.3,0.8,0.2,616.0,2302,2918,1970-01-01 00:00:00.000000275,2011-01-12,1970-01-01 00:00:00.000000021,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.4,0.4,0.8,0.1,330.0,3240,3570,1970-01-01 00:00:00.000000276,2011-01-12,1970-01-01 00:00:00.000000022,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.7,0.2,486.0,3970,4456,1970-01-01 00:00:00.000000277,2011-01-12,1970-01-01 00:00:00.000000023,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.6,0.2,559.0,4267,4826,1970-01-01 00:00:00.000000278,2011-01-13,1970-01-01 00:00:00.000000000,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.6,0.1,639.0,4126,4765,1970-01-01 00:00:00.000000279,2011-01-13,1970-01-01 00:00:00.000000001,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.7,0.2,949.0,4036,4985,1970-01-01 00:00:00.000000280,2011-01-13,1970-01-01 00:00:00.000000002,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.7,0.2,2235.0,3174,5409,1970-01-01 00:00:00.000000281,2011-01-13,1970-01-01 00:00:00.000000003,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.7,0.1,2266.75,3114,5511,1970-01-01 00:00:00.000000282,2011-01-13,1970-01-01 00:00:00.000000004,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.6,0.5,0.7,0.2,1514.0,3603,5117,1970-01-01 00:00:00.000000283,2011-01-13,1970-01-01 00:00:00.000000005,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.6,0.5,0.8,0.1,667.0,3896,4563,1970-01-01 00:00:00.000000284,2011-01-13,1970-01-01 00:00:00.000000006,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,3,0.5,0.5,0.9,0.2,217.0,2199,2416,1970-01-01 00:00:00.000000285,2011-01-13,1970-01-01 00:00:00.000000007,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.9,0.1,290.0,2623,2913,1970-01-01 00:00:00.000000286,2011-01-13,1970-01-01 00:00:00.000000008,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.6,0.5,0.7,0.2,529.0,3115,3644,1970-01-01 00:00:00.000000287,2011-01-13,1970-01-01 00:00:00.000000009,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.5,0.3,1899.0,3318,5217,1970-01-01 00:00:00.000000288,2011-01-13,1970-01-01 00:00:00.000000010,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.5,0.3,1748.0,3293,5041,1970-01-01 00:00:00.000000289,2011-01-13,1970-01-01 00:00:00.000000011,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.6,0.2,713.0,3857,4570,1970-01-01 00:00:00.000000290,2011-01-13,1970-01-01 00:00:00.000000012,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.7,0.1,637.0,4111,4748,1970-01-01 00:00:00.000000291,2011-01-13,1970-01-01 00:00:00.000000013,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,3,0.5,0.5,0.9,0.2,254.0,2170,2424,1970-01-01 00:00:00.000000292,2011-01-13,1970-01-01 00:00:00.000000014,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.6,0.35000000000000003,471.0,3724,4195,1970-01-01 00:00:00.000000293,2011-01-13,1970-01-01 00:00:00.000000015,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.6,0.2,676.0,3628,4304,1970-01-01 00:00:00.000000294,2011-01-13,1970-01-01 00:00:00.000000016,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.6,0.1,1499.0,2809,4308,1970-01-01 00:00:00.000000295,2011-01-13,1970-01-01 00:00:00.000000017,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.7,0.1,1619.0,2762,4381,1970-01-01 00:00:00.000000296,2011-01-13,1970-01-01 00:00:00.000000018,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.8,0.1,699.0,3488,4187,1970-01-01 00:00:00.000000297,2011-01-13,1970-01-01 00:00:00.000000019,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.6,0.2,695.0,3992,4687,1970-01-01 00:00:00.000000298,2011-01-13,1970-01-01 00:00:00.000000020,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.7,0.1,404.0,3490,3894,1970-01-01 00:00:00.000000299,2011-01-13,1970-01-01 00:00:00.000000021,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.8,0.2,240.0,2419,2659,1970-01-01 00:00:00.000000300,2011-01-13,1970-01-01 00:00:00.000000022,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.6,0.2,456.0,3291,3747,1970-01-01 00:00:00.000000301,2011-01-13,1970-01-01 00:00:00.000000023,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,3,0.3,0.2,0.9,0.35000000000000003,57.0,570,627,1970-01-01 00:00:00.000000302,2011-01-14,1970-01-01 00:00:00.000000000,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.6,0.2,885.0,2446,3331,1970-01-01 00:00:00.000000303,2011-01-14,1970-01-01 00:00:00.000000001,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.3,0.4,0.7,0.1,362.0,3307,3669,1970-01-01 00:00:00.000000304,2011-01-14,1970-01-01 00:00:00.000000002,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.7,0.1,410.0,3658,4068,1970-01-01 00:00:00.000000305,2011-01-14,1970-01-01 00:00:00.000000003,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.7,0.1,370.0,3816,4186,1970-01-01 00:00:00.000000306,2011-01-14,1970-01-01 00:00:00.000000005,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.7,0.1,318.0,3656,3974,1970-01-01 00:00:00.000000307,2011-01-14,1970-01-01 00:00:00.000000006,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,2,0.4,0.4,0.6,0.3,470.0,3576,4046,1970-01-01 00:00:00.000000308,2011-01-14,1970-01-01 00:00:00.000000007,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.5,0.2,1156.0,2770,3926,1970-01-01 00:00:00.000000309,2011-01-14,1970-01-01 00:00:00.000000008,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.3,0.4,0.7,0.1,952.0,2697,3649,1970-01-01 00:00:00.000000310,2011-01-14,1970-01-01 00:00:00.000000009,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.8,0.1,373.0,3662,4035,1970-01-01 00:00:00.000000311,2011-01-14,1970-01-01 00:00:00.000000010,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.7,0.1,376.0,3829,4205,1970-01-01 00:00:00.000000312,2011-01-14,1970-01-01 00:00:00.000000011,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.8,0.1,305.0,3804,4109,1970-01-01 00:00:00.000000313,2011-01-14,1970-01-01 00:00:00.000000012,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,2,0.4,0.4,0.8,0.2,190.0,2743,2933,1970-01-01 00:00:00.000000314,2011-01-14,1970-01-01 00:00:00.000000013,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.4,0.3,440.0,2928,3368,1970-01-01 00:00:00.000000315,2011-01-14,1970-01-01 00:00:00.000000014,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.6,0.2,1275.0,2792,4067,1970-01-01 00:00:00.000000316,2011-01-14,1970-01-01 00:00:00.000000015,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.5,0.3,1004.0,2713,3717,1970-01-01 00:00:00.000000317,2011-01-14,1970-01-01 00:00:00.000000016,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.6,0.3,595.0,3891,4486,1970-01-01 00:00:00.000000318,2011-01-14,1970-01-01 00:00:00.000000017,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.7,0.2,449.0,3746,4195,1970-01-01 00:00:00.000000319,2011-01-14,1970-01-01 00:00:00.000000018,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,3,0.5,0.5,0.9,0.1,145.0,1672,1817,1970-01-01 00:00:00.000000320,2011-01-14,1970-01-01 00:00:00.000000019,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.6,0.3,139.0,2914,3053,1970-01-01 00:00:00.000000321,2011-01-14,1970-01-01 00:00:00.000000020,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.4,0.2,245.0,3147,3392,1970-01-01 00:00:00.000000322,2011-01-14,1970-01-01 00:00:00.000000021,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.5,0.2,943.0,2720,3663,1970-01-01 00:00:00.000000323,2011-01-14,1970-01-01 00:00:00.000000022,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.7,0.2,787.0,2733,3520,1970-01-01 00:00:00.000000324,2011-01-14,1970-01-01 00:00:00.000000023,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,3,0.4,0.4,0.9,0.1,220.0,2545,2765,1970-01-01 00:00:00.000000325,2011-01-15,1970-01-01 00:00:00.000000000,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,3,0.4,0.4,0.9999999999999999,0.1,69.0,1538,1607,1970-01-01 00:00:00.000000326,2011-01-15,1970-01-01 00:00:00.000000001,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.4,0.4,0.8,0.3,112.0,2454,2566,1970-01-01 00:00:00.000000327,2011-01-15,1970-01-01 00:00:00.000000002,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.4,0.4,0.5,0.2,560.0,935,1495,1970-01-01 00:00:00.000000328,2011-01-15,1970-01-01 00:00:00.000000003,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.4,0.4,0.6,0.1,1095.0,1697,2792,1970-01-01 00:00:00.000000329,2011-01-15,1970-01-01 00:00:00.000000004,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.4,0.4,0.7,0.1,1249.0,1819,3068,1970-01-01 00:00:00.000000330,2011-01-15,1970-01-01 00:00:00.000000005,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.7,0.2,810.0,2261,3071,1970-01-01 00:00:00.000000331,2011-01-15,1970-01-01 00:00:00.000000006,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.7,0.1,253.0,3614,3867,1970-01-01 00:00:00.000000332,2011-01-15,1970-01-01 00:00:00.000000007,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.5,0.5,0.8,0.3,96.0,2818,2914,1970-01-01 00:00:00.000000333,2011-01-15,1970-01-01 00:00:00.000000008,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.3,0.3,0.6,0.3,188.0,3425,3613,1970-01-01 00:00:00.000000334,2011-01-15,1970-01-01 00:00:00.000000009,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.3,0.3,0.5,0.2,182.0,3545,3727,1970-01-01 00:00:00.000000335,2011-01-15,1970-01-01 00:00:00.000000010,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.3,0.3,0.6,0.1,268.0,3672,3940,1970-01-01 00:00:00.000000336,2011-01-15,1970-01-01 00:00:00.000000011,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.3,0.3,0.6,0.1,706.0,2908,3614,1970-01-01 00:00:00.000000337,2011-01-15,1970-01-01 00:00:00.000000012,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.3,0.3,0.8,0.1,634.0,2851,3485,1970-01-01 00:00:00.000000338,2011-01-15,1970-01-01 00:00:00.000000013,
